SKU,Title,Description,Assets,Price,Stock,Category,Brand
PB408YB1,Dorman Smith Loadbank YB1 8 way 400A panel board PB408YB1,"The Loadbank 250 modular enclosure system is engineered to provide the unrivalled flexibility and build simplicity needed in order to produce a wide range of power distribution solutions. It consists of TP&N busbars of 400A and 800A with three different sizes of 6, 12 or 18 outgoing ways.

This range houses the incoming and outgoing devices in separate adjoining enclosures which then allows the widest range of possible circuit permutations, including oversized outgoing circuits, which can then be accommodated within a common format.

Incoming options range from 250A MCCBs to 800A switch fuses depending on the board. There is a single frame size MCCB for outgoing devices which is the YB3 frame MCCB up to 250A.

The standard finish is epoxy powder coating in light grey RAL 7035.

Compliance
• Panel Boards EN 61439-1
• MCCBs EN 60947-7",http://dormansmithswitchgear.com/wp/wp-content/uploads/2014/10/loadbank250_main.jpg,123.45,123,Panel Boards,Dorman Smith
PB412YB1,Dorman Smith Loadbank YB1 12 way 400A panel board PB412YB1,"The Loadbank 250 modular enclosure system is engineered to provide the unrivalled flexibility and build simplicity needed in order to produce a wide range of power distribution solutions. It consists of TP&N busbars of 400A and 800A with three different sizes of 6, 12 or 18 outgoing ways.

This range houses the incoming and outgoing devices in separate adjoining enclosures which then allows the widest range of possible circuit permutations, including oversized outgoing circuits, which can then be accommodated within a common format.

Incoming options range from 250A MCCBs to 800A switch fuses depending on the board. There is a single frame size MCCB for outgoing devices which is the YB3 frame MCCB up to 250A.

The standard finish is epoxy powder coating in light grey RAL 7035.

Compliance
• Panel Boards EN 61439-1
• MCCBs EN 60947-8",http://dormansmithswitchgear.com/wp/wp-content/uploads/2014/10/loadbank250_main.jpg,123.45,123,Panel Boards,Dorman Smith
YB3B3P250D,Dorman Smith YB3 3-pole 250A Switch disconnector YB3B3P250D,"Exceeds the requirements of EN60947-2
Max current rating: 250A",https://storage.electrika.com/manu/man-0160/picsprod/yb33p_1_p9ipo2.jpg,123.45,123,Switchgear & Distribution,Dorman Smith
YA5B3P400D,Dorman Smith YA5 400A 3-pole switch disconnector YA5B3P400D,"Exceeds the requirements of EN60947-2
Max current rating: 400A",https://rexelws.proplanet.nl/mediaservice.svc/getmedia/2500176885/FULL,123.45,123,Switchgear & Distribution,Dorman Smith
YB1NL,Dorman Smith YB1 neutral link YB1NL,,,123.45,123,MCCB General Purpose Enclosure,Dorman Smith
YB3NL,Dorman Smith YB3 Neutral Link YB3NL,,,123.45,123,MCCB General Purpose Enclosure,Dorman Smith
YA5NL,Dorman Smith YA5 neutral link YA5NL,,,123.45,123,MCCB General Purpose Enclosure,Dorman Smith
K3PB06,Dorman Smith MCB K Series Type B TP 6A 10Ka K3PB06,"Dorman Smith Switchgear K3PB06 Loadlimiter 63 MCB K Series Type B TP 6A 10kA

· Product: Circuit Breaker
· Type: MCB
· Pole Configuration: TP
· Trip Type: Type B
· Short Circuit Rating: 10 kA
· Cable Capacity: 35 mm2
· Height: 88 mm
· Width: 17.5 mm
· Depth: 69.5 mm
· Current Rating: 6 A",https://rexelws.proplanet.nl/mediaservice.svc/getmedia/2500328926/FULL,123.45,123,MCBs,Dorman Smith
K3PB10,Dorman Smith MCB K Series Type B TP 10A 10Ka K3PB10,"Dorman Smith Switchgear K3PB10 Loadlimiter 63 MCB K Series Type B TP 10A 10kA

· Product: Circuit Breaker
· Type: MCB
· Pole Configuration: TP
· Trip Type: Type B
· Short Circuit Rating: 10 kA
· Cable Capacity: 35 mm2
· Height: 88 mm
· Width: 17.5 mm
· Depth: 69.5 mm
· Current Rating: 10 A",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PB16,Dorman Smith MCB K Series Type B TP 16A 10Ka K3PB16,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PB20,Dorman Smith K Series 10kA 3-pole 20A B type MCB K3PB20,"Dorman Loadlimiter 63 Miniature Circuit Breaker suitable for TP and N distribution boards. It exceeds the requirements of EN 60898 standards, the maximum cable termination of 35mm² and 81mm high current MCB width.

· Contact position indicator
· Maximum cable termination of 35mm²
· 10kA rated to the requirements of EN 60898
· 15kA rated to the requirements of EN 60947",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PB25,Dorman Smith K Series 10kA 3-pole 25A B type MCB K3PB25,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PB32,Dorman Smith K Series 10kA 3-pole 32A B type MCB K3PB32,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PB40,Dorman Smith K Series 10kA 3-pole 40A B type MCB K3PB40,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PB50,Dorman Smith K Series 10kA 3-pole 50A B type MCB K3PB50,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PB63,Dorman Smith K Series 10kA 3-pole 63A B type MCB K3PB63,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PC01,Dorman Smith K Series 10kA 3-pole 1A C type MCB K3PC01,"xceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PC02,Dorman Smith K Series 10kA 3-pole 2A C type MCB K3PC02,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PC04,Dorman Smith K Series 10kA 3-pole 4A C type MCB K3PC04,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PC06,Dorman Smith K Series 10kA 3-pole 6A C type MCB K3PC06,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PC10,Dorman Smith K Series 10kA 3-pole 10A C type MCB K3PC10,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PC16,Dorman Smith K Series 10kA 3-pole 16A C type MCB K3PC16,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PC20,Dorman Smith K Series 10kA 3-pole 20A C type MCB K3PC20,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PC25,Dorman Smith K Series 10kA 3-pole 25A C type MCB K3PC25,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PC32,Dorman Smith K Series 10kA 3-pole 32A C type MCB K3PC32,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PC40,Dorman Smith K Series 10kA 3-pole 40A C type MCB K3PC40,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PC50,Dorman Smith K Series 10kA 3-pole 50A C type MCB K3PC50,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PC63,Dorman Smith K Series 10kA 3-pole 63A C type MCB K3PC63,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PD06,Dorman Smith K Series 10kA 3-pole 6A D type MCB K3PD06,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PD10,Dorman Smith K Series 10kA 3-pole 10A D type MCB K3PD10,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PD16,Dorman Smith K Series 10kA 3-pole 16A D type MCB K3PD16,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PD20,Dorman Smith K Series 10kA 3-pole 20A D type MCB K3PD20,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PD25,Dorman Smith K Series 10kA 3-pole 25A D type MCB K3PD25,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
K3PD32,Dorman Smith K Series 10kA 3-pole 32A D type MCB K3PD32,"Exceeds the requirements of EN 60898
10kA rated to the requirements of EN 60898
15kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm",https://storage.electrika.com/manu/man-0160/picsprodmedium/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
T3PD40,Dorman Smith T Series 6/10kA 3-pole 40A D type MCB T3PD40,"6kA rated to the requirements of EN 60898
10kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm
* Please be advised that the ""T"" series MCBs look physically different to the K series.",https://storage.electrika.com/manu/man-0160/picsprod/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
T3PD50,Dorman Smith T Series 6/10kA 3-pole 50A D type MCB T3PD50,"6kA rated to the requirements of EN 60898
10kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm
* Please be advised that the ""T"" series MCBs look physically different to the K series.",https://storage.electrika.com/manu/man-0160/picsprod/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
T3PD63,Dorman Smith T Series 6/10kA 3-pole 63A D type MCB T3PD63,"6kA rated to the requirements of EN 60898
10kA rated to the requirements of EN 60947
Contact position indicator
Maximum cable termination: 35mm²
Width: 54mm
* Please be advised that the ""T"" series MCBs look physically different to the K series.",https://storage.electrika.com/manu/man-0160/picsprod/3pole_1_0ga34y.jpg;https://storage.electrika.com/manu/man-0160/picsprodmedium/dbxinterior_1_hqu5kd.jpg,123.45,123,MCBs,Dorman Smith
